#
# Hot Jupiter host, period [d]
,3.077319085695251
#
# Hot Jupiter host, T(first periastron)
,1.2769323720593944
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,4.249581769561841
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,4.358522810985037,30
source,peak_time
intrinsic,0.15278441976046975
intrinsic,0.1888971007947626
intrinsic,0.22362083255850573
intrinsic,0.4986327881273513
intrinsic,0.5694692009253872
intrinsic,0.5833586936308844
intrinsic,0.6958635845454122
intrinsic,1.2000521697549624
intrinsic,1.394505067631924
intrinsic,1.661183327577471
intrinsic,1.6681280739302198
intrinsic,2.47510760011961
intrinsic,2.6612268023732732
intrinsic,2.7570643020412042
intrinsic,2.783454338181649
intrinsic,2.8556797002502345
intrinsic,2.9515171999181655
intrinsic,2.98068513459971
intrinsic,3.294587669743948
intrinsic,3.301532416096696
intrinsic,3.475151074915412
intrinsic,4.19323784778962
intrinsic,4.212683137577316
spi,2.080646007283488
