#
# Hot Jupiter host, period [d]
,3.5043170912407824
#
# Hot Jupiter host, T(first periastron)
,1.1656038613547075
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,3.8536230425595632
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,66.19865149836251,60
source,peak_time
intrinsic,0.3340279815654949
intrinsic,0.39583357482813325
intrinsic,0.43472248744282704
intrinsic,0.4562502783545325
intrinsic,0.45902805782701067
intrinsic,0.6951393129876515
intrinsic,0.8409727352927533
intrinsic,1.0381950778387004
intrinsic,1.108334009518773
intrinsic,1.1270840209580004
intrinsic,1.9298622885041794
intrinsic,2.065279037787488
intrinsic,2.088890163303552
intrinsic,2.3930570155399074
intrinsic,2.9472240202992936
intrinsic,3.2194464086021504
intrinsic,3.352085378412981
intrinsic,3.4034742986538262
intrinsic,3.751391177581712
intrinsic,4.08125248993849
intrinsic,4.219447018694276
intrinsic,4.470141616085427
intrinsic,4.88125297801219
intrinsic,4.909725217605091
intrinsic,4.922919670099362
intrinsic,5.434031093035338
intrinsic,5.491670017089259
intrinsic,5.577086735867962
intrinsic,5.6020867511202646
intrinsic,5.961114747938063
intrinsic,6.957643133689591
intrinsic,7.037504293523337
intrinsic,7.079865430478629
intrinsic,7.427087864538395
intrinsic,7.620837982743744
intrinsic,7.997227101264531
intrinsic,8.117366063449209
intrinsic,8.302782843237125
intrinsic,8.386810672279587
intrinsic,8.484032953816323
intrinsic,8.865283186413945
intrinsic,8.868060965886423
intrinsic,9.181255601408333
intrinsic,9.565978058346554
intrinsic,9.817367100605823
intrinsic,10.161117310324991
intrinsic,10.400700789826232
intrinsic,10.656950946162338
intrinsic,10.715978759952499
intrinsic,10.826395493983505
intrinsic,10.922228885784
intrinsic,11.18820127027378
intrinsic,11.622923757716608
intrinsic,11.747229389110004
intrinsic,11.812507206713239
intrinsic,12.159729640773005
intrinsic,12.427785359867144
intrinsic,12.690979964884447
intrinsic,12.70070219303812
intrinsic,12.96875791213226
intrinsic,12.970841246736619
intrinsic,13.021535722109345
intrinsic,13.038202398944213
intrinsic,13.239591410698878
intrinsic,13.536119369385919
intrinsic,13.681258346822899
intrinsic,14.087508594672826
intrinsic,14.531953310269326
intrinsic,14.797231249890988
intrinsic,14.887509082746528
intrinsic,14.977786915602065
intrinsic,15.531259475493334
intrinsic,15.59584284822845
intrinsic,15.940981947683857
intrinsic,15.970148632144877
intrinsic,15.9958430922653
intrinsic,16.398621115774628
intrinsic,16.42431557589505
intrinsic,16.461815598773505
intrinsic,16.51320451901435
intrinsic,16.519454522827427
intrinsic,17.577788501841592
intrinsic,17.75001082913524
intrinsic,17.979872080482803
intrinsic,18.47362238171579
intrinsic,18.53265019550595
intrinsic,18.602094682317905
intrinsic,18.896539306400584
intrinsic,18.9965393674098
intrinsic,19.329872904107173
intrinsic,19.427095185643907
intrinsic,19.75070649418761
intrinsic,19.773623174835553
intrinsic,20.048623342610888
intrinsic,20.40348467021997
intrinsic,20.468068042955085
intrinsic,20.72709597876367
intrinsic,20.74167932099418
intrinsic,21.051401732175492
intrinsic,21.371540816378598
intrinsic,21.446540862135507
intrinsic,21.852791109985432
intrinsic,22.4062636698767
intrinsic,22.463208149062503
intrinsic,23.881959014630706
intrinsic,24.08265358151725
intrinsic,24.11182026597827
intrinsic,24.441681578335047
intrinsic,24.47987604608162
intrinsic,24.552792757234172
intrinsic,24.60070945313442
intrinsic,24.757653993329434
intrinsic,25.393071047658808
intrinsic,25.65696009754423
intrinsic,26.184043752446954
intrinsic,26.660432931976953
intrinsic,27.28821109275701
intrinsic,27.739600257034706
intrinsic,27.74515581597966
intrinsic,28.07501712833644
intrinsic,28.84585093194912
intrinsic,28.901406521398684
intrinsic,29.30418454490801
intrinsic,29.4673790889161
intrinsic,29.962518279885327
intrinsic,30.150712839145722
intrinsic,30.342379622746712
intrinsic,31.35349135072875
intrinsic,31.761824933183036
intrinsic,31.76807493699611
intrinsic,32.22710299482312
intrinsic,32.272241911250894
intrinsic,32.34654751213968
intrinsic,32.93335342570069
intrinsic,33.14307577587278
intrinsic,33.290298087914124
intrinsic,33.417381498779996
intrinsic,33.9257151422435
intrinsic,34.256965344336514
intrinsic,34.44515990359691
intrinsic,34.581271097748335
intrinsic,34.73960452767959
intrinsic,35.0562713875421
intrinsic,35.059743611882695
intrinsic,35.77571627091393
intrinsic,36.249327670971454
intrinsic,36.26946657214692
intrinsic,36.51946672466995
intrinsic,36.715300177479655
intrinsic,36.89307806371826
intrinsic,36.97780033762884
intrinsic,37.047244824440796
intrinsic,37.06391150127566
intrinsic,37.46807841452123
intrinsic,37.78613416411997
intrinsic,37.87849533157987
intrinsic,38.352801176505515
intrinsic,38.51877349998608
intrinsic,39.56738525084658
intrinsic,39.74099646787646
intrinsic,39.981274392245815
intrinsic,40.283357909877815
intrinsic,40.49238581518179
intrinsic,40.517385830434094
intrinsic,40.6208581157839
intrinsic,41.00627501759025
intrinsic,41.10835841320382
intrinsic,41.12710842464304
intrinsic,41.5701642505033
intrinsic,41.61391427719484
intrinsic,41.913220015354355
intrinsic,41.9430811446835
intrinsic,42.02988675319843
intrinsic,42.151414605119356
intrinsic,42.74377607762531
intrinsic,42.87919282690862
intrinsic,43.78544337980461
intrinsic,43.82433229241931
intrinsic,43.99030461589987
intrinsic,44.112526912688914
intrinsic,44.347943722981434
intrinsic,44.816694008962116
intrinsic,45.2180831427352
intrinsic,45.32849987676621
intrinsic,45.900028003228584
intrinsic,46.04725031526993
intrinsic,47.36322334035644
intrinsic,47.4472511693989
intrinsic,47.504195648584705
intrinsic,47.73891801400911
intrinsic,48.01530707152068
intrinsic,48.03197374835555
intrinsic,48.183362729605605
intrinsic,48.87086314904394
intrinsic,49.14239109247868
intrinsic,49.82433595297206
intrinsic,50.14447503717517
intrinsic,50.21808619319584
intrinsic,50.57016974133244
intrinsic,50.706975380351984
intrinsic,51.031281133763805
intrinsic,51.925031679033644
intrinsic,52.04030952714149
intrinsic,52.635448779119926
intrinsic,52.7375321747335
intrinsic,53.22989358623025
intrinsic,53.356282552228
intrinsic,53.738921674561865
intrinsic,54.14656081214803
intrinsic,54.15142192622486
intrinsic,54.36739428021004
intrinsic,54.435449877285755
intrinsic,54.50489436409771
intrinsic,54.713922269401685
intrinsic,54.80975566120218
intrinsic,54.91947795036507
intrinsic,55.38822823634575
intrinsic,55.485450517882484
intrinsic,55.550033890617605
intrinsic,56.152812036145356
intrinsic,56.78684020073849
intrinsic,57.177118216621665
intrinsic,58.18614660999935
intrinsic,58.21322995985601
intrinsic,58.304202237579666
intrinsic,58.44795232528041
intrinsic,59.45975849813057
intrinsic,59.80350870784974
intrinsic,59.894480985573395
intrinsic,60.250731202918715
intrinsic,60.461842442827056
intrinsic,60.60767586513216
intrinsic,61.35003742915193
intrinsic,61.463926387523536
intrinsic,61.75698212186998
intrinsic,61.77156546410049
intrinsic,61.92434333508679
intrinsic,62.02295450635976
intrinsic,62.29517689466262
intrinsic,62.37573249936448
intrinsic,62.600732636635215
intrinsic,62.98128842436471
intrinsic,63.59517768778238
intrinsic,63.66392772972622
intrinsic,63.85281673385473
intrinsic,63.9868445934018
intrinsic,64.71392837032295
intrinsic,64.80559509291473
intrinsic,65.09795638239305
intrinsic,65.20351200234722
intrinsic,65.28267871731285
intrinsic,65.94795690097136
spi,64.88545625274847
spi,1.6777788013767894
spi,33.74515947653242
spi,58.250035537866346
spi,5.44514221092525
spi,37.23127271449247
spi,8.75417200751482
spi,40.67571926036535
spi,43.86877676397896
spi,12.842368946134505
spi,47.33544554563166
spi,16.105565381428185
spi,50.86530881028324
spi,19.87015101150417
spi,61.31531518574596
spi,22.900013971109686
spi,54.254199766706556
spi,26.165988185875847
spi,29.815990412712107
