#
# Hot Jupiter host, period [d]
,10.291269998640756
#
# Hot Jupiter host, T(first periastron)
,6.138037640682357
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,1.971697370812424
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,18.7967710178993,30
source,peak_time
intrinsic,0.2888819544645378
intrinsic,2.120782425323794
intrinsic,2.1374486919275175
intrinsic,2.6860466343000775
intrinsic,3.7110220304290626
intrinsic,3.7485211302874397
intrinsic,5.066545047531894
intrinsic,5.2137637358647835
intrinsic,5.272095668977815
intrinsic,5.312372479936813
intrinsic,5.8095827669478926
intrinsic,6.740115985655779
intrinsic,6.9456666071017
intrinsic,7.558151904788532
intrinsic,8.116471836013265
intrinsic,8.213691724534984
intrinsic,8.234524557789637
intrinsic,9.078948732378286
intrinsic,9.485883408619198
intrinsic,9.731710841024118
intrinsic,10.30114161665133
intrinsic,10.952514869746851
intrinsic,11.156676635642462
intrinsic,11.79971675543612
intrinsic,12.270538786991304
intrinsic,12.49831109724219
intrinsic,12.970521984347684
intrinsic,13.59134041533638
intrinsic,13.827445858889126
intrinsic,15.007973076652862
intrinsic,15.121859231778306
intrinsic,15.131581220630478
intrinsic,15.335742986526087
intrinsic,16.055170161586812
intrinsic,16.260720783032735
intrinsic,16.284331327388006
intrinsic,16.8509843919146
intrinsic,18.49400050793166
