#
# Hot Jupiter host, period [d]
,9.464942679191584
#
# Hot Jupiter host, T(first periastron)
,7.645120928602424
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,2.056530434355902
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,32.406369692747404,30
source,peak_time
intrinsic,0.4249924624343507
intrinsic,0.722209413287132
intrinsic,0.8958174453273079
intrinsic,0.9166504091721289
intrinsic,1.3583092426823367
intrinsic,2.0638522848936116
intrinsic,2.266626466316537
intrinsic,2.4360679055877488
intrinsic,2.6999521142888163
intrinsic,3.0027245221668832
intrinsic,3.7263227997103363
intrinsic,4.311034651621649
intrinsic,5.129075698594958
intrinsic,5.6262891023580215
intrinsic,7.813750306064239
intrinsic,8.924841711121365
intrinsic,9.478998549393607
intrinsic,10.383149180258842
intrinsic,11.498407178084934
intrinsic,11.737291830172214
intrinsic,11.740069558684858
intrinsic,11.840067785139999
intrinsic,12.241449555216885
intrinsic,12.913659855276448
intrinsic,13.196988163566015
intrinsic,13.699757024354364
intrinsic,14.555297406248352
intrinsic,14.89001369202181
intrinsic,15.502502829059551
intrinsic,16.056659667331793
intrinsic,16.167768807837504
intrinsic,16.40943118843743
intrinsic,16.498318500842
intrinsic,16.958032569684384
intrinsic,17.123307416186634
intrinsic,17.196917221771667
intrinsic,17.499689629649733
intrinsic,18.142733780326548
intrinsic,18.4121734460529
intrinsic,18.545504414659753
intrinsic,18.656613555165467
intrinsic,19.25938064240896
intrinsic,19.26354723517792
intrinsic,20.253807449935085
intrinsic,20.384360690029297
intrinsic,20.432970939000548
intrinsic,20.462137088383297
intrinsic,20.81768633800158
intrinsic,21.49822982359907
intrinsic,22.364881119543625
intrinsic,22.50932300220105
intrinsic,23.527360502084644
intrinsic,23.931520000674173
intrinsic,24.616230079040626
intrinsic,24.894002930304907
intrinsic,24.9648350073773
intrinsic,25.019000713373835
intrinsic,25.228719216078368
intrinsic,25.617601207848363
intrinsic,25.97870591449193
intrinsic,26.245367851705637
intrinsic,26.627305522194025
intrinsic,27.343959478455872
intrinsic,27.731452605969544
intrinsic,27.957837479749934
intrinsic,28.42727359838657
intrinsic,28.86198811061517
intrinsic,29.33697968627709
intrinsic,29.655029600974693
intrinsic,29.73002827081605
intrinsic,30.295296023138864
intrinsic,30.363350371698612
intrinsic,30.623067987630716
intrinsic,30.82445330479732
intrinsic,31.452219948654594
intrinsic,32.04804271461648
