#
# Hot Jupiter host, period [d]
,1.6772011007096017
#
# Hot Jupiter host, T(first periastron)
,0.6273832309848526
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,6.962314236360286
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,89.42707668434076,2
source,peak_time
intrinsic,0.14585031146094718
intrinsic,0.20835758780135313
intrinsic,0.604237004623924
intrinsic,0.9167733863259537
intrinsic,1.1042952153471717
intrinsic,1.208474009247848
intrinsic,1.2293097680279834
intrinsic,1.5210103909498778
intrinsic,1.7710394963115017
intrinsic,1.8543825314320428
intrinsic,2.021068601673125
intrinsic,2.0419043604532607
intrinsic,2.3544407421552904
intrinsic,2.3752765009354255
intrinsic,2.6044698475169143
intrinsic,3.0003492643394853
intrinsic,3.0211850231196204
intrinsic,3.1670353345805675
intrinsic,3.2920498872613795
intrinsic,3.312885646041515
intrinsic,3.64625778652368
intrinsic,3.792108097984627
intrinsic,3.8129438567647624
intrinsic,3.9379584094455744
intrinsic,4.062972962126386
intrinsic,4.250494791147604
intrinsic,4.31300206748801
intrinsic,4.333837826268145
intrinsic,4.938074830892069
intrinsic,5.000582107232475
intrinsic,5.042253624792746
intrinsic,5.208939695033829
ambiguous,5.979862769898835
intrinsic,6.000698528678971
intrinsic,6.125713081359782
intrinsic,6.7091143272035705
intrinsic,6.750785844763842
intrinsic,6.896636156224789
intrinsic,7.0216507089056
intrinsic,7.1049937440261415
intrinsic,7.167501020366548
intrinsic,7.230008296706954
intrinsic,7.3966943669480365
intrinsic,7.417530125728171
intrinsic,7.625887713529525
intrinsic,7.917588336451419
intrinsic,8.146781683032907
intrinsic,8.271796235713719
intrinsic,8.54266109985548
intrinsic,8.563496858635613
intrinsic,8.959376275458185
intrinsic,9.001047793018456
intrinsic,9.29274841594035
intrinsic,9.438598727401297
intrinsic,9.563613280082109
intrinsic,9.584449038862244
intrinsic,9.646956315202651
intrinsic,9.667792073982785
intrinsic,9.938656938124545
intrinsic,10.042835732025221
intrinsic,10.334536354947115
intrinsic,10.459550907627927
intrinsic,10.688744254209416
intrinsic,10.855430324450499
intrinsic,11.147130947372393
intrinsic,11.167966706152528
intrinsic,11.313817017613475
intrinsic,11.355488535173746
intrinsic,11.397160052734016
intrinsic,11.64718915809564
intrinsic,12.126411610038753
intrinsic,12.147247368818888
intrinsic,12.251426162719564
intrinsic,12.35560495662024
intrinsic,12.501455268081187
intrinsic,12.876498926123624
intrinsic,12.89733468490376
intrinsic,13.084856513924978
intrinsic,13.168199549045518
intrinsic,13.501571689527683
intrinsic,13.87661534757012
intrinsic,14.66837418121526
