#
# Hot Jupiter host, period [d]
,24.975129280465048
#
# Hot Jupiter host, T(first periastron)
,23.876426003145557
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,1.4003983277804997
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,28.201415840333876,30
source,peak_time
intrinsic,0.8430563612451446
intrinsic,1.0166676382725632
intrinsic,1.2375011826514397
intrinsic,2.286113295897048
intrinsic,3.3111142754669274
intrinsic,3.3263920678453403
intrinsic,5.133338239146712
intrinsic,5.631949826769459
intrinsic,6.343061617473765
intrinsic,6.706950854123234
intrinsic,7.190284649367568
intrinsic,7.266673611259632
intrinsic,7.933340915044919
intrinsic,8.0611188149371
intrinsic,8.537508159100335
intrinsic,11.202788484025266
intrinsic,11.281955226349769
intrinsic,11.431955369701459
intrinsic,12.268067279865507
intrinsic,12.559734225271571
intrinsic,12.597234261109492
intrinsic,13.076401385705168
intrinsic,13.225012638840639
intrinsic,13.28751269857051
intrinsic,13.363901660462574
intrinsic,14.048624537058712
intrinsic,14.77779190057387
intrinsic,14.937514275439096
intrinsic,15.78057063668424
intrinsic,16.644460351172675
intrinsic,18.005572763067637
intrinsic,18.40696203555503
intrinsic,19.505574196584533
intrinsic,20.506964042478682
intrinsic,21.60140953285953
intrinsic,21.96113209886034
intrinsic,22.636132743942945
intrinsic,23.125022100052156
intrinsic,23.26946668253897
intrinsic,24.513912316271504
intrinsic,24.64863466724478
intrinsic,25.61113558708479
intrinsic,26.756970015465754
intrinsic,26.90974793924988
intrinsic,27.072248094547543
intrinsic,27.85002661563038
intrinsic,28.101415744766083
