#
# Hot Jupiter host, period [d]
,17.671351366055998
#
# Hot Jupiter host, T(first periastron)
,3.418201067579113
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,1.5658876784719755
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,21.389020516123296,60
source,peak_time
intrinsic,0.04513916667363682
intrinsic,1.0986178719645148
intrinsic,1.605565436145359
intrinsic,1.8243167823329836
intrinsic,1.9243173977330406
intrinsic,3.196547449211543
intrinsic,3.40974320565472
intrinsic,4.0180802826717334
intrinsic,5.273643564916893
intrinsic,5.959064449638117
intrinsic,6.018092590672873
intrinsic,6.189621424032692
intrinsic,6.750735988221901
intrinsic,7.471573757563978
intrinsic,7.921576526864235
intrinsic,8.156994642285202
intrinsic,9.205612206549688
intrinsic,9.336168565544208
intrinsic,10.179229309264132
intrinsic,10.46950887341152
intrinsic,12.114657886486068
intrinsic,13.49661083541741
intrinsic,14.824396784340388
intrinsic,14.939675271537677
intrinsic,15.906347887071561
intrinsic,16.232044335839802
intrinsic,16.51399051537052
intrinsic,16.559824130762212
intrinsic,19.929289310769686
intrinsic,20.59943232369368
intrinsic,21.023740490425865
intrinsic,21.08068528530645
intrinsic,21.121657759671756
