#
# Hot Jupiter host, period [d]
,18.64087184338765
#
# Hot Jupiter host, T(first periastron)
,13.993480259556641
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,1.536455595211188
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,57.413642673924954,60
source,peak_time
intrinsic,0.07708300276749806
intrinsic,1.4854102965736788
intrinsic,1.5395767309508397
intrinsic,2.857626634128419
intrinsic,2.9992926932686856
intrinsic,3.0465147129821077
intrinsic,3.224986169840189
intrinsic,4.227759647284038
intrinsic,4.946506564980979
intrinsic,5.323588281221983
intrinsic,5.757614197705643
intrinsic,5.884002544585685
intrinsic,6.675665816251882
intrinsic,7.240941169880201
intrinsic,7.404134914478057
intrinsic,9.660375238726717
intrinsic,9.72565273656586
intrinsic,10.470788429985006
intrinsic,11.699255384000358
intrinsic,11.9930041242765
intrinsic,12.080503749039606
intrinsic,12.651334634398916
intrinsic,13.990912223034085
intrinsic,14.052717513541358
intrinsic,15.132573993752704
intrinsic,15.86451529931075
intrinsic,16.340902145243213
intrinsic,16.579095568209446
intrinsic,17.84367347847624
intrinsic,17.8527012175391
intrinsic,18.5964480280255
intrinsic,19.606165920133087
intrinsic,20.51588424108284
intrinsic,21.49574115013635
intrinsic,22.01448892551762
intrinsic,23.632537542168706
intrinsic,27.15196689375141
intrinsic,27.5693262150421
intrinsic,28.538072060633628
intrinsic,28.5415442679655
intrinsic,29.11654180212305
intrinsic,29.117930685055796
intrinsic,29.725566968132924
intrinsic,30.318619980416194
intrinsic,30.467924895686576
intrinsic,30.67556289413236
intrinsic,31.011672563857303
intrinsic,31.05750570063798
intrinsic,32.230417337343425
intrinsic,32.98527521129181
intrinsic,35.08734953000547
intrinsic,38.439418488192075
intrinsic,39.153304315624396
intrinsic,39.59844129557004
intrinsic,39.71857966925271
intrinsic,40.903296810886516
intrinsic,42.62412276456093
intrinsic,43.31717534800204
intrinsic,43.48245241699902
intrinsic,43.870645196702
intrinsic,43.94286710920488
intrinsic,45.276889166109065
intrinsic,45.43383293750956
intrinsic,45.49563822801683
intrinsic,45.91369199077389
intrinsic,46.30813474367424
intrinsic,47.20049202796464
intrinsic,47.26646396727016
intrinsic,49.092150582367026
intrinsic,49.097011672631645
intrinsic,49.85950840271014
intrinsic,50.64214393531348
intrinsic,51.2629746062517
intrinsic,51.90880516997939
intrinsic,53.12268885320089
intrinsic,53.863657897821795
intrinsic,54.256017326323025
intrinsic,55.617817041882155
intrinsic,56.336563959579095
intrinsic,56.46156342352639
intrinsic,56.784478705390235
intrinsic,56.86572835695598
intrinsic,57.12961611417804
