#
# Hot Jupiter host, period [d]
,24.427628614827917
#
# Hot Jupiter host, T(first periastron)
,3.462409627228446
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,1.4093725247619762
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,43.95036554361111,2
source,peak_time
intrinsic,0.2916137998154292
intrinsic,0.729034499538573
intrinsic,1.0831369707430227
intrinsic,2.4787172984311483
intrinsic,3.7493202833412322
intrinsic,3.8326385118599267
intrinsic,4.228400097323723
intrinsic,4.436695668620458
intrinsic,6.686287838625198
intrinsic,7.3944927810340975
intrinsic,7.894402152146261
intrinsic,8.456800194647446
intrinsic,9.748232736687203
intrinsic,11.039665278726963
intrinsic,11.810358892524881
intrinsic,12.206120477988678
intrinsic,12.247779592248026
intrinsic,13.976632834010928
intrinsic,14.580689990771459
intrinsic,15.53884961873644
intrinsic,15.76797474716285
intrinsic,16.934429946424565
intrinsic,17.871760017259874
intrinsic,17.892589574389547
intrinsic,18.163373817075303
intrinsic,18.454987616890733
intrinsic,18.517476288279752
intrinsic,18.996556102262243
intrinsic,19.059044773651266
intrinsic,19.413147244855715
intrinsic,20.058863515875593
intrinsic,21.183659600877963
intrinsic,23.620717785049763
intrinsic,24.28726361319932
intrinsic,24.453900070236706
intrinsic,26.20358286912928
intrinsic,26.786810468760137
intrinsic,26.84929914014916
intrinsic,27.182572054223936
intrinsic,27.78662921098447
intrinsic,28.953084410246184
intrinsic,29.619630238395736
intrinsic,29.786266695433124
intrinsic,29.890414481081493
intrinsic,31.306824365899292
intrinsic,31.806733737011456
intrinsic,32.389961336642315
intrinsic,32.72323425071709
intrinsic,33.22314362182925
intrinsic,33.93134856423816
intrinsic,34.347939706831625
intrinsic,34.38959882109097
intrinsic,35.18112199201857
intrinsic,35.74352003451975
intrinsic,36.43089541979897
intrinsic,37.36822549063428
intrinsic,37.59735061906069
intrinsic,37.8264757474871
intrinsic,38.55551024702567
intrinsic,39.451181203601635
intrinsic,40.95090931693813
intrinsic,41.700773373606374
intrinsic,41.929898502032785
intrinsic,43.22133104407254
