#
# Hot Jupiter host, period [d]
7.991257259748616
#
# Hot Jupiter host, T(first periastron)
3.775231853050105
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
0.0031268993717757576
#
# Intrinsic flare time series, start [d], finish [d]
0.0,36.81243808274322
peak_time,source
0.33333277267905576,intrinsic
0.584721238741177,intrinsic
1.7249970986141137,intrinsic
1.8388857959461242,intrinsic
2.463884744719354,intrinsic
2.468051404377842,intrinsic
3.0444393238020426,intrinsic
3.145828042158589,intrinsic
3.2847166974415285,intrinsic
3.415272033407492,intrinsic
3.6916604574205425,intrinsic
3.9347156041656874,intrinsic
4.333326044827725,intrinsic
4.718047619961468,intrinsic
5.270824467987569,intrinsic
5.623601652406236,intrinsic
6.459711357209534,intrinsic
6.581933373858522,intrinsic
6.688877638426385,intrinsic
6.774988604701808,intrinsic
7.011099318682806,intrinsic
7.291654402354345,intrinsic
8.538874526795144,intrinsic
8.563874484746075,intrinsic
8.590263329249833,intrinsic
8.868040639815712,intrinsic
9.280539946006044,intrinsic
9.933316625835861,intrinsic
10.270816058173406,intrinsic
10.42081580587898,intrinsic
11.376369754225607,intrinsic
13.4971995203961,intrinsic
13.513866159030052,intrinsic
13.583310486671522,intrinsic
13.702754730214851,intrinsic
14.481920086352144,intrinsic
14.545808867782295,intrinsic
14.780530695210464,intrinsic
14.859697228721739,intrinsic
15.11386346788952,intrinsic
15.166641156897038,intrinsic
15.169418930002696,intrinsic
15.226363278668702,intrinsic
15.637473698306204,intrinsic
15.69302916041938,intrinsic
16.13052842456064,intrinsic
16.295805924347338,intrinsic
16.57358323491322,intrinsic
16.84024945305646,intrinsic
17.372193002790123,intrinsic
17.405526280058027,intrinsic
17.648581426803172,intrinsic
18.312469199055627,intrinsic
18.33330249734807,intrinsic
18.344413589770703,intrinsic
19.102745647615553,intrinsic
20.33052136031674,intrinsic
20.459687809729875,intrinsic
20.865242683156062,intrinsic
21.130520014746477,intrinsic
23.438849465548937,intrinsic
24.812458266297213,intrinsic
25.730512277717445,intrinsic
26.074956142819136,intrinsic
27.441620510803265,intrinsic
27.448564943567412,intrinsic
28.1235638082425,intrinsic
28.770784941861,intrinsic
29.731894436418944,intrinsic
29.891616389994326,intrinsic
30.518004225320386,intrinsic
31.098558804403073,intrinsic
31.42911380397647,intrinsic
31.652724538982003,intrinsic
32.320778970892945,intrinsic
32.504111995866424,intrinsic
33.23327743610186,intrinsic
33.74022102788459,intrinsic
33.86244304453358,intrinsic
34.56938629992374,intrinsic
35.119385374844185,intrinsic
35.72077325221931,intrinsic
36.61521619224145,intrinsic
