#
# Hot Jupiter host, period [d]
,8.616903531295536
#
# Hot Jupiter host, T(first periastron)
,0.16221963552419894
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,2.1605096846774745
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,37.28624778640197,30
source,peak_time
intrinsic,0.40139036021270097
intrinsic,0.8291697060449221
intrinsic,1.062503894680679
intrinsic,1.404171813754466
intrinsic,1.5222278020523192
intrinsic,2.7944546877091847
intrinsic,2.9486219194863814
intrinsic,3.9514033730281466
intrinsic,4.677794924554938
intrinsic,4.829184368372185
intrinsic,6.129189133628545
intrinsic,6.200022726607257
intrinsic,6.287523047345665
intrinsic,6.647246588159124
intrinsic,7.138915057070184
intrinsic,7.354193623966269
intrinsic,7.498638597883643
intrinsic,7.990307066794702
intrinsic,8.427808670486746
intrinsic,9.004199672176265
intrinsic,9.969480988258711
intrinsic,10.365315772551513
intrinsic,10.386149182251135
intrinsic,10.76809502674419
intrinsic,11.590320262889238
intrinsic,11.888932468583809
intrinsic,12.545879321111862
intrinsic,12.848658208746356
intrinsic,13.306993222138022
intrinsic,13.5611608204734
intrinsic,13.59032759405287
intrinsic,13.916717679346934
intrinsic,14.154218549922616
intrinsic,14.62088692719413
intrinsic,14.850054433889962
intrinsic,16.31950426470324
intrinsic,16.76950591421506
intrinsic,18.297289292187276
intrinsic,19.050069829333587
intrinsic,19.136181256092023
intrinsic,19.512571524665177
intrinsic,20.23062971231212
intrinsic,20.56396426750606
intrinsic,20.583408783225703
intrinsic,20.74035380296285
intrinsic,20.76674278858237
intrinsic,21.21396665013424
intrinsic,21.332022638432093
intrinsic,21.344522684251864
intrinsic,21.82924668326305
intrinsic,21.930635943801207
intrinsic,22.284803908694766
intrinsic,22.30563731839439
intrinsic,22.56674938662964
intrinsic,22.911195093663377
intrinsic,23.18758499567835
intrinsic,23.595919825790926
intrinsic,24.002865761923523
intrinsic,24.015365807743297
intrinsic,24.304255755578044
intrinsic,24.80981316428885
intrinsic,25.02925841312486
intrinsic,26.002873093087157
intrinsic,26.26259626734243
intrinsic,26.85565399679165
intrinsic,26.89732081619089
intrinsic,26.94732099946998
intrinsic,27.226488689444906
intrinsic,27.820935312874095
intrinsic,28.048713925589954
intrinsic,28.236214612886545
intrinsic,28.758438749357047
intrinsic,29.972332087854973
intrinsic,30.47233392064588
intrinsic,30.790390642060096
intrinsic,31.012613678856056
intrinsic,31.201503260132622
intrinsic,31.27650353505126
intrinsic,31.4390041307083
intrinsic,31.491782101947344
intrinsic,31.750116382222647
intrinsic,31.841783384900978
intrinsic,32.352896369531685
intrinsic,32.4126188106706
intrinsic,32.789009079243755
intrinsic,32.982065342460245
intrinsic,33.4959561150509
intrinsic,33.95290223446259
intrinsic,34.129291769919384
intrinsic,34.1834586351384
intrinsic,34.26401448597693
intrinsic,34.973739309744026
intrinsic,35.25290699971895
intrinsic,35.28901824319829
intrinsic,35.75429772648983
intrinsic,36.35985550175882
