#
# Hot Jupiter host, period [d]
,2.289463364163821
#
# Hot Jupiter host, T(first periastron)
,2.0205395085268236
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,5.367835780439445
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,79.14862958736765,30
source,peak_time
intrinsic,0.2333333878020911
intrinsic,0.2819445102608601
intrinsic,0.30000007003125995
intrinsic,0.32777785429341366
intrinsic,0.352777860129352
intrinsic,0.5958334724231968
intrinsic,0.8277779710121803
intrinsic,1.0930558107157482
intrinsic,1.4500003384844231
intrinsic,1.4513892276975309
intrinsic,1.4791670119596847
intrinsic,1.8486115426463288
intrinsic,2.1805560645790654
intrinsic,2.3000005369063263
intrinsic,2.7819450938546932
intrinsic,2.9611118023455845
intrinsic,3.611111954079981
intrinsic,3.6416675167683503
intrinsic,3.668056411817396
intrinsic,3.7138897558499497
intrinsic,4.151389857978871
intrinsic,4.175000974601701
intrinsic,4.300001003781393
intrinsic,4.348612126240162
intrinsic,4.490278825977146
intrinsic,4.5111121641737615
intrinsic,4.550001062140776
intrinsic,4.662501088402498
intrinsic,4.840278907680283
intrinsic,4.9944456103352355
intrinsic,5.025001173023605
intrinsic,5.211112327580034
intrinsic,5.388890146857818
intrinsic,5.3986123713495715
intrinsic,5.5652790769224945
intrinsic,5.5680568553487095
intrinsic,5.636112426790986
intrinsic,5.788890240232831
intrinsic,6.070834750493692
intrinsic,6.104168091608276
intrinsic,6.186112555181629
intrinsic,6.684723782687288
intrinsic,6.880557161735472
intrinsic,7.133334998521071
intrinsic,7.136112776947286
intrinsic,7.248612803209008
intrinsic,7.991668532221619
intrinsic,8.019446316483773
intrinsic,8.47777975680931
intrinsic,8.479168646022417
intrinsic,8.684724249562354
intrinsic,8.691668695627893
intrinsic,8.881946517823646
intrinsic,9.43750220306672
intrinsic,9.440279981492935
intrinsic,9.625002246836258
intrinsic,9.984724553031148
intrinsic,10.005557891227763
intrinsic,10.318057964176992
intrinsic,10.35000241607847
intrinsic,10.454169107061546
intrinsic,10.562502465683945
intrinsic,10.605558031290283
intrinsic,10.656946932175268
intrinsic,11.587502704957416
intrinsic,11.652780497973477
intrinsic,12.068058372692676
intrinsic,12.515280699313351
intrinsic,12.662502955902765
intrinsic,12.69028074016492
intrinsic,13.0847252766875
intrinsic,13.276391988096362
intrinsic,13.352780894817284
intrinsic,13.443058693669284
intrinsic,13.602780953176667
intrinsic,13.66666985697962
intrinsic,13.768058769536482
intrinsic,14.191669979534327
intrinsic,14.240281101993094
intrinsic,14.24861443727174
intrinsic,14.372225577238325
intrinsic,15.138892422873766
intrinsic,15.187503545332536
intrinsic,15.25694800598792
intrinsic,15.363892475397213
intrinsic,15.523614734904596
intrinsic,15.801392577526133
intrinsic,15.938892609623794
intrinsic,15.969448172312163
intrinsic,16.05000374667241
intrinsic,16.076392641721455
intrinsic,16.580559426079546
intrinsic,16.820837259947172
intrinsic,16.854170601061757
intrinsic,17.04444842325751
intrinsic,17.15417067109302
intrinsic,17.290281813977572
intrinsic,17.437504070566987
intrinsic,17.70972635633609
intrinsic,17.877781951122124
intrinsic,17.88472639718766
intrinsic,18.10000422521935
intrinsic,18.261115373939845
intrinsic,18.48611542646329
intrinsic,18.543059884200705
intrinsic,18.740282152461994
intrinsic,18.983337764755838
intrinsic,19.034726665640825
intrinsic,19.170837808525377
intrinsic,19.243060047606978
intrinsic,19.54167122842513
intrinsic,19.79861573285005
intrinsic,20.023615785373497
intrinsic,20.23611583497897
intrinsic,20.4583381090762
intrinsic,20.548615907928202
intrinsic,20.601393698026293
intrinsic,20.618060368583585
intrinsic,20.89722710041823
intrinsic,21.15556049405626
intrinsic,21.933338453396562
intrinsic,22.363894109459945
intrinsic,22.4458385730333
intrinsic,22.6444497305077
intrinsic,23.120838730603634
intrinsic,23.6208388473224
intrinsic,23.731949984371013
intrinsic,23.966672261386215
intrinsic,24.530561281907932
intrinsic,24.852783579348916
intrinsic,25.027783620200484
intrinsic,25.229172556101098
intrinsic,25.305561462822023
intrinsic,25.38056148032984
intrinsic,25.495839285017773
intrinsic,25.561117078033835
intrinsic,26.55556175461894
intrinsic,26.580561760454877
intrinsic,26.661117334815124
intrinsic,26.784728474781705
intrinsic,26.95000629114152
intrinsic,26.983339632256104
intrinsic,26.994450745960968
intrinsic,27.04028408999352
intrinsic,27.445839740220965
intrinsic,27.56250643412201
intrinsic,28.327784390544345
intrinsic,28.351395507167176
intrinsic,28.36111773165893
intrinsic,28.43195108152742
intrinsic,28.72084003785382
intrinsic,28.788895609296095
intrinsic,28.872228962082556
intrinsic,29.012506772606432
intrinsic,29.46945132371886
intrinsic,29.61945135873449
intrinsic,29.68195137332434
intrinsic,29.779173618241874
intrinsic,29.86667363866766
intrinsic,29.93195143168372
intrinsic,30.102784804895965
intrinsic,30.21528483115769
intrinsic,30.258340396764027
intrinsic,30.405562653353442
intrinsic,30.82084052807264
intrinsic,30.829173863351286
