#
# Hot Jupiter host, period [d]
,23.585080074992444
#
# Hot Jupiter host, T(first periastron)
,10.441996764418196
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,1.4239968644670036
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,89.83164040383566,30
source,peak_time
intrinsic,0.44444294020048875
intrinsic,1.2680512637595194
intrinsic,2.8555458907881404
intrinsic,3.858320274615493
intrinsic,4.665261987917005
intrinsic,4.999983077255498
intrinsic,5.620814309348056
intrinsic,5.64720310892246
intrinsic,6.040257334162267
intrinsic,6.320811940163826
intrinsic,7.020809570979596
intrinsic,8.088861511648895
intrinsic,8.383304959531719
intrinsic,9.818022325866421
intrinsic,10.290242949829441
intrinsic,10.956907360130174
intrinsic,11.051351484922778
intrinsic,13.616620580392475
intrinsic,13.705509168432572
intrinsic,13.761064535957633
intrinsic,13.791619988096416
intrinsic,14.166618718890579
intrinsic,15.14994872408416
intrinsic,15.163837565965425
intrinsic,15.213837396737981
intrinsic,15.630502653175938
intrinsic,15.962445974138179
intrinsic,16.731887814360274
intrinsic,20.006876729962627
intrinsic,21.630482345882537
intrinsic,21.827703900596504
intrinsic,23.03325537589033
intrinsic,26.902686724010834
intrinsic,27.265185497111858
intrinsic,27.923516602283833
intrinsic,29.62489973273883
intrinsic,30.11656473533562
intrinsic,30.534618875961705
intrinsic,31.981836199989544
intrinsic,32.15683560769349
intrinsic,33.1054435081839
intrinsic,34.962381667709074
intrinsic,35.98598931435832
intrinsic,36.2832105306174
intrinsic,36.62765380927278
intrinsic,37.39154011274237
intrinsic,38.07764890167687
intrinsic,38.51236965256047
intrinsic,38.76097992223512
intrinsic,39.00820130772165
intrinsic,39.64569915007172
intrinsic,41.55402602455757
intrinsic,41.93874694466862
intrinsic,43.64290784349987
intrinsic,45.00262546367574
intrinsic,45.24012465984538
intrinsic,45.98039993211681
intrinsic,46.160954876573264
intrinsic,46.427620640693554
intrinsic,47.374839656995846
intrinsic,48.016504151910304
intrinsic,48.223447895941156
intrinsic,48.302614294664366
intrinsic,48.4512249027939
intrinsic,48.883167885301255
intrinsic,50.14566361230827
intrinsic,51.27621534144326
intrinsic,55.37064592804027
intrinsic,56.113698968687956
intrinsic,57.35397254868494
intrinsic,57.738693468795994
intrinsic,58.109525547025775
intrinsic,58.826189788099065
intrinsic,60.438684330513965
intrinsic,61.82756851864049
intrinsic,62.10951200883017
intrinsic,62.781731955883416
intrinsic,63.30395241061899
intrinsic,64.52894826454659
intrinsic,65.53172264837394
intrinsic,66.04699868216888
intrinsic,66.62477450442951
intrinsic,66.80532944888597
intrinsic,67.08727293907565
intrinsic,67.46643832243419
intrinsic,69.43726498538574
intrinsic,70.29142876108355
intrinsic,70.2942065294598
intrinsic,70.56920559870885
intrinsic,70.75809384829407
intrinsic,70.95531540300803
intrinsic,71.09975935857318
intrinsic,71.14420365259323
intrinsic,71.56364667740745
intrinsic,73.08586374759412
intrinsic,73.63586188609223
intrinsic,77.39973803591512
intrinsic,77.60668177994597
intrinsic,78.34001263127678
intrinsic,78.84278870737857
intrinsic,79.00112150482501
intrinsic,80.58028282672487
intrinsic,81.02333688273723
intrinsic,81.12889208103483
intrinsic,81.38444677165012
intrinsic,82.41499883924
intrinsic,83.39138442349295
intrinsic,83.88999384703038
intrinsic,84.0219378449024
intrinsic,84.25943704107203
intrinsic,84.42610314364721
intrinsic,85.42887752747457
intrinsic,86.32748559719244
intrinsic,86.6135957399465
intrinsic,87.25942688742533
intrinsic,87.34692659127731
intrinsic,87.93025795029044
intrinsic,88.31220110202524
intrinsic,88.72469970589881
intrinsic,89.1163650469505
intrinsic,89.12886500464364
intrinsic,89.38997523201142
intrinsic,89.66914095382485
intrinsic,89.81219602520189
