#
# Hot Jupiter host, period [d]
,7.8021971741694145
#
# Hot Jupiter host, T(first periastron)
,3.1282304398666105
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,2.281690244013162
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,12.774919554650067,2
source,peak_time
intrinsic,0.041679998546982275
intrinsic,0.08335999709396455
intrinsic,0.750239973845681
intrinsic,0.8961199687601189
intrinsic,1.3337599535034328
intrinsic,1.8964399338876936
intrinsic,2.3340799186310073
intrinsic,3.1051598917501795
intrinsic,3.3135598844850906
intrinsic,3.66783987213444
intrinsic,4.02211985978379
intrinsic,4.042959859057281
intrinsic,4.4805998438005945
intrinsic,4.730679835082488
intrinsic,4.751519834355979
intrinsic,4.959919827090891
intrinsic,5.189159819099293
intrinsic,5.418399811107696
intrinsic,5.710159800936571
intrinsic,5.981079791491957
intrinsic,6.210319783500359
intrinsic,6.41871977623527
intrinsic,6.585439770423199
intrinsic,6.918879758799058
intrinsic,7.0439197544400045
intrinsic,7.252319747174916
intrinsic,7.439879740636336
intrinsic,8.085919718114562
intrinsic,8.523559702857876
intrinsic,9.232119678156574
intrinsic,10.62839962948048
intrinsic,11.732919590975511
intrinsic,12.08719957862486
