#
# Hot Jupiter host, period [d]
,8.537237731226481
#
# Hot Jupiter host, T(first periastron)
,2.9641496636777807
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,2.1713390577637544
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,42.876998677506144,30
source,peak_time
intrinsic,0.06388979751758228
intrinsic,0.4041724147307923
intrinsic,0.4861180245903
intrinsic,3.1681006116870694
intrinsic,4.220893362085491
intrinsic,4.290338794169819
intrinsic,4.929236769345642
intrinsic,5.509800581570628
intrinsic,5.801471396324809
intrinsic,6.66398366281217
intrinsic,7.6403864379178295
intrinsic,7.797333114428412
intrinsic,8.60012230932325
intrinsic,8.776513706817445
intrinsic,8.939016017894774
intrinsic,9.018183810470909
intrinsic,9.222353380798834
intrinsic,9.358466427684117
intrinsic,10.480704610166867
intrinsic,10.54876113360951
intrinsic,10.9015439285979
intrinsic,11.04321261004993
intrinsic,12.216840412275083
intrinsic,12.30295274805965
intrinsic,12.782126229441516
intrinsic,13.297411335507235
intrinsic,13.875197330448849
intrinsic,14.068255631643282
intrinsic,14.447427690823716
intrinsic,14.898822999371852
intrinsic,15.653000391807659
intrinsic,15.75855744857584
intrinsic,15.971060470753885
intrinsic,16.976630327334963
intrinsic,17.07940956681977
intrinsic,17.250245329747216
intrinsic,18.433595492464175
intrinsic,18.54609709244079
intrinsic,19.297496667593222
intrinsic,19.666946366281852
intrinsic,19.89472738351845
intrinsic,21.378081812839707
intrinsic,22.14198156576732
intrinsic,22.205871363284903
intrinsic,22.52254253358944
intrinsic,23.03782763965516
intrinsic,23.201718859374175
intrinsic,23.20449667665755
intrinsic,23.789227214807596
intrinsic,23.878117367875536
intrinsic,24.142010009795985
intrinsic,24.217011076447058
intrinsic,24.619794582536166
intrinsic,25.83370073537023
intrinsic,25.964258147688767
intrinsic,26.050370483473333
intrinsic,26.061481752606827
intrinsic,26.19065025628368
intrinsic,26.323985485885586
intrinsic,26.74760262159999
intrinsic,26.968439095628156
intrinsic,27.046217979562606
intrinsic,27.858729534949248
intrinsic,28.082343826260786
intrinsic,29.79903490738539
intrinsic,30.954606897268615
intrinsic,30.96988489232717
intrinsic,31.490725632959634
intrinsic,31.717117741554546
intrinsic,32.28657028464604
intrinsic,33.10324856595774
intrinsic,33.61853367202346
intrinsic,33.89492649171909
intrinsic,34.16576367684797
intrinsic,35.047720664318945
intrinsic,35.610228664202005
intrinsic,36.851912989869795
intrinsic,37.425532258886356
intrinsic,37.62553510328922
intrinsic,39.286669838746356
intrinsic,39.5102841300579
intrinsic,39.710286974460764
intrinsic,40.17973809535082
intrinsic,40.40751911258742
intrinsic,41.44503386792729
intrinsic,42.5922724059604
