#
# Hot Jupiter host, period [d]
,8.678381298293443
#
# Hot Jupiter host, T(first periastron)
,1.7428058847998233
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,2.1522886188426
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,84.56749937767026,2
source,peak_time
intrinsic,1.4375849857253629
intrinsic,1.4584195507358755
intrinsic,2.270967586145863
intrinsic,2.625155191324576
intrinsic,3.6877180068607136
intrinsic,3.9168982219763513
intrinsic,4.354424087197114
intrinsic,4.729446257386339
intrinsic,5.0211301675335145
intrinsic,5.1878066876176145
intrinsic,5.458656032754277
intrinsic,5.8961818979750396
intrinsic,6.458715153258877
intrinsic,7.64628535885809
intrinsic,8.958862954520377
intrinsic,10.042260335067029
intrinsic,10.958981195529578
intrinsic,11.188161410645217
intrinsic,12.625746396370578
intrinsic,13.54246725683313
intrinsic,13.917489427022355
intrinsic,16.188457013168218
intrinsic,16.334298968241804
intrinsic,16.37596809826283
intrinsic,16.584313748367954
intrinsic,16.980170483567694
intrinsic,17.292688958725382
intrinsic,18.04273329910383
intrinsic,19.417814589797658
intrinsic,19.584491109881757
intrinsic,20.001182410092007
intrinsic,20.29286632023918
intrinsic,21.77212043598557
intrinsic,22.08463891114326
intrinsic,22.126308041164283
intrinsic,22.730510426469145
intrinsic,22.77217955649017
intrinsic,22.793014121500683
intrinsic,22.980525206595296
intrinsic,23.918080632068357
intrinsic,24.230599107226045
intrinsic,24.293102802257582
intrinsic,25.77235691800397
intrinsic,26.147379088193198
intrinsic,26.709912343477033
intrinsic,27.064099948655745
intrinsic,28.272504719265473
intrinsic,28.293339284275984
intrinsic,29.272563839770072
intrinsic,29.668420574969808
intrinsic,29.730924270001346
intrinsic,30.064277310169548
intrinsic,30.10594644019057
intrinsic,30.1476155702116
intrinsic,30.605976000442872
intrinsic,30.647645130463896
intrinsic,31.106005560695174
intrinsic,31.50186229589491
intrinsic,32.02272642115772
intrinsic,32.39774859134695
intrinsic,33.08528923669386
intrinsic,34.522874222419226
intrinsic,34.77288900254538
intrinsic,35.1479111727346
intrinsic,35.16874573774511
intrinsic,35.647940732986896
intrinsic,35.710444428018434
intrinsic,36.04379746818664
intrinsic,37.002187458670214
intrinsic,38.023081144185326
intrinsic,38.627283529490185
intrinsic,40.00236482018401
intrinsic,40.96075481066759
intrinsic,41.585791760982964
intrinsic,42.18999414628782
intrinsic,42.25249784131936
intrinsic,44.002601302202415
intrinsic,44.273450647339075
intrinsic,44.66930738253882
intrinsic,44.91932216266496
intrinsic,45.106833247759575
intrinsic,45.25267520283317
intrinsic,45.586028243001365
intrinsic,46.00271954321161
intrinsic,46.21106519331674
intrinsic,46.919440403674166
intrinsic,47.08611692375827
intrinsic,47.60698104902108
intrinsic,47.83616126413671
intrinsic,48.27368712935748
intrinsic,50.961346015713595
intrinsic,51.565548401018454
intrinsic,52.648945781565104
intrinsic,52.815622301649206
intrinsic,52.85729143167023
intrinsic,53.669839467080216
intrinsic,53.940688812216884
intrinsic,54.79490597764789
intrinsic,55.41994292796327
intrinsic,56.044979878278646
intrinsic,56.44083661347838
intrinsic,57.08670812880427
intrinsic,57.29505377890939
intrinsic,57.440895733982984
intrinsic,57.75341420914067
intrinsic,58.44095485448758
intrinsic,58.83681158968732
intrinsic,59.48268310501321
intrinsic,60.00354723027602
intrinsic,61.232786565896255
intrinsic,61.83698895120112
intrinsic,62.024500036295734
intrinsic,63.107897416842384
intrinsic,63.628761542105195
intrinsic,64.02461827730494
intrinsic,64.42047501250467
intrinsic,65.00384283279902
intrinsic,65.2955267429462
intrinsic,65.58721065309336
intrinsic,65.67054891313542
intrinsic,66.21224760340874
intrinsic,66.85811911873463
intrinsic,68.25403497443897
intrinsic,69.8166273502274
intrinsic,70.06664213035356
intrinsic,70.1291458253851
intrinsic,70.14998039039561
intrinsic,70.21248408542715
intrinsic,70.56667169060586
intrinsic,70.92085929578457
intrinsic,71.37921972601585
intrinsic,71.40005429102636
intrinsic,71.60839994113148
intrinsic,71.85841472125763
intrinsic,71.94175298129969
intrinsic,71.9834221113207
intrinsic,72.56678993161506
intrinsic,72.6292936266466
intrinsic,73.25433057696198
intrinsic,73.50434535708813
intrinsic,74.71275012769784
intrinsic,74.77525382272938
intrinsic,74.90026121279246
intrinsic,74.92109577780298
intrinsic,75.17111055792913
intrinsic,75.98365859333911
intrinsic,76.3170116335073
intrinsic,76.58786097864397
intrinsic,76.65036467367551
intrinsic,76.71286836870705
intrinsic,76.75453749872807
intrinsic,77.19206336394883
intrinsic,78.00461139935882
intrinsic,78.9838359548529
intrinsic,79.17134703994752
intrinsic,79.73388029523136
intrinsic,81.15063071594622
intrinsic,81.629825711188
intrinsic,83.00490700188183
