#
# Hot Jupiter host, period [d]
,4.244028501015725
#
# Hot Jupiter host, T(first periastron)
,2.5796744935908436
#
# Intrinsic flare time series, lambda(Poisson) [d^-1]
,3.35625184835745
#
# Intrinsic flare time series, start [d], finish [d], cadence [h^-1]
,0.0,39.42424933435562,2
source,peak_time
intrinsic,0.0625120232574349
intrinsic,0.5000961860594793
intrinsic,1.041867054290582
intrinsic,1.8128486744656125
intrinsic,2.0420594264095406
intrinsic,2.7922037054987596
intrinsic,4.125793534990704
intrinsic,4.146630876076516
intrinsic,4.667564403221807
intrinsic,5.271847294710344
intrinsic,5.334359317967779
intrinsic,5.396871341225214
intrinsic,5.521895387740084
intrinsic,5.646919434254954
intrinsic,5.876130186198882
intrinsic,6.147015620314433
intrinsic,6.417901054429985
intrinsic,7.168045333519204
intrinsic,8.751683256040888
intrinsic,9.606014240559166
intrinsic,10.189459790961891
intrinsic,10.43950788399163
intrinsic,10.585369271592311
intrinsic,10.752068000278806
intrinsic,10.877092046793676
intrinsic,10.918766728965299
intrinsic,11.064628116565979
intrinsic,11.981471124341692
intrinsic,12.002308465427504
intrinsic,12.419055287143737
intrinsic,13.523434364691752
intrinsic,14.25274130269516
intrinsic,14.690325465497205
intrinsic,14.87786153526951
intrinsic,15.377957721328988
intrinsic,15.89889124847428
intrinsic,16.607360845391874
intrinsic,16.690710209735123
intrinsic,16.815734256249993
intrinsic,16.857408938421614
intrinsic,17.58671587642502
intrinsic,17.899275992712198
intrinsic,18.024300039227068
intrinsic,18.0868120624845
intrinsic,18.420209519857487
intrinsic,18.774444318316284
intrinsic,18.81611900048791
intrinsic,19.107841775689273
intrinsic,20.003847442379172
intrinsic,20.10803414780823
intrinsic,20.399756923009594
intrinsic,20.85817842689745
intrinsic,21.045714496669753
intrinsic,21.149901202098814
intrinsic,21.37911195404274
intrinsic,21.39994929512855
intrinsic,21.545810682729233
intrinsic,21.712509411415727
intrinsic,22.0250695277029
intrinsic,22.10841889204615
intrinsic,22.170930915303583
intrinsic,22.212605597475207
intrinsic,23.087773923079293
intrinsic,23.108611264165106
intrinsic,23.754568837825268
intrinsic,24.04629161302663
intrinsic,24.15047831845569
intrinsic,24.338014388227993
intrinsic,24.400526411485426
intrinsic,24.483875775828675
intrinsic,25.004809302973964
intrinsic,25.29653207817533
intrinsic,25.35904410143276
intrinsic,26.06751369835036
intrinsic,26.42174849680916
intrinsic,26.525935202238216
intrinsic,26.6717965898389
intrinsic,26.692633930924707
intrinsic,26.901007341782826
intrinsic,26.942682023954447
intrinsic,27.276079481327432
intrinsic,27.797013008472724
intrinsic,28.276271853446392
intrinsic,28.693018675162627
intrinsic,28.922229427106554
intrinsic,29.63069902402415
intrinsic,29.776560411624832
intrinsic,29.88074711705389
intrinsic,29.943259140311323
intrinsic,30.04744584574038
intrinsic,30.193307233341063
intrinsic,30.360005962027557
intrinsic,30.54754203179986
intrinsic,30.610054055057297
intrinsic,31.735270473691124
intrinsic,31.860294520205994
intrinsic,32.98551093883982
intrinsic,33.50644446598511
intrinsic,33.798167241186476
intrinsic,34.98589568307774
intrinsic,35.2776184582791
intrinsic,35.46515452805141
intrinsic,35.485991869137216
intrinsic,35.59017857456628
intrinsic,36.173624124969
intrinsic,36.486184241256176
intrinsic,36.77790701645754
intrinsic,37.11130447383053
intrinsic,37.236328520345396
intrinsic,37.79893672966231
intrinsic,38.34070759789341
intrinsic,38.8616411250387
intrinsic,38.96582783046776
intrinsic,39.11168921806844
intrinsic,39.153363900240066
intrinsic,39.382574652184
